,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
241,"frozenset({""'pet foods'"", 'cheese'})","frozenset({""'bread and cake'""})",0.18698659749243407,0.7196281884997838,0.15888456549935148,0.8497109826589595,1.1807638947973405,0.02432373907213292,1.8655508995975918
242,"frozenset({'fruit', ""'breakfast food'"", ""'frozen foods'""})","frozenset({""'bread and cake'""})",0.19390402075226978,0.7196281884997838,0.16472114137483787,0.8494983277591973,1.1804683881688336,0.025182342178057482,1.8629149253014363
243,"frozenset({'fruit', ""'party snack foods'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.261348897535668,0.7196281884997838,0.22200605274535234,0.8494623655913978,1.180418414907121,0.033932019045343986,1.8624698906800063
244,"frozenset({""'frozen foods'"", 'vegetables', 'margarine'})","frozenset({""'bread and cake'""})",0.2369217466493731,0.7196281884997838,0.20125378296584523,0.8494525547445256,1.1804047816906504,0.030758215608352124,1.862348517601437
245,"frozenset({""'baking needs'"", ""'tissues-paper prd'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.2325983571119758,0.7196281884997838,0.1975789018590575,0.849442379182156,1.1803906416631582,0.03019456748254054,1.8622226492236569
246,"frozenset({""'baking needs'"", ""'tissues-paper prd'"", 'cheese'})","frozenset({""'bread and cake'""})",0.17942066580198876,0.7196281884997838,0.15239948119325553,0.8493975903614459,1.18032840282729,0.023283312482745233,1.8616688283614369
247,"frozenset({""'party snack foods'"", ""'baking needs'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.24102896670990057,0.7196281884997838,0.20471249459576307,0.8493273542600897,1.1802308022851231,0.03126125590634263,1.8608010108496487
248,"frozenset({""'tissues-paper prd'"", 'juice-sat-cord-ms', 'vegetables'})","frozenset({""'bread and cake'""})",0.20687418936446172,0.7196281884997838,0.17552961521833116,0.8484848484848485,1.179060050793304,0.02665711707862231,1.850453955901427
249,"frozenset({""'frozen foods'"", ""'party snack foods'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.2395157803718115,0.7196281884997838,0.20319930825767402,0.8483754512635379,1.178908031704754,0.030837001111595208,1.8491188520371395
250,"frozenset({""'baking needs'"", 'margarine', 'biscuits'})","frozenset({""'bread and cake'""})",0.24362300043233895,0.7196281884997838,0.20665801988759186,0.8482697426796806,1.1787611383707426,0.03134004140958574,1.8478305939224775
251,"frozenset({'fruit', ""'dairy foods'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.182230869001297,0.7196281884997838,0.15456117596195418,0.8481613285883749,1.1786104854460264,0.023422705813809397,1.8465112273022055
252,"frozenset({""'frozen foods'"", ""'baking needs'"", ""'pet foods'""})","frozenset({""'bread and cake'""})",0.191958495460441,0.7196281884997838,0.16277561608300908,0.8479729729729729,1.1783487452607309,0.02463687172766796,1.8442234712014212
253,"frozenset({'beef', 'biscuits'})","frozenset({""'bread and cake'""})",0.23022049286640725,0.7196281884997838,0.19520103761348898,0.8478873239436621,1.1782297268138722,0.029527881376508913,1.8431850570847557
254,"frozenset({""'frozen foods'"", ""'baking needs'"", 'juice-sat-cord-ms', 'biscuits'})","frozenset({""'bread and cake'""})",0.18590575010808474,0.7196281884997838,0.1575875486381323,0.8476744186046511,1.17793387217336,0.02380453045615777,1.8406088388563802
255,"frozenset({'milk-cream', 'juice-sat-cord-ms', 'margarine'})","frozenset({""'bread and cake'""})",0.2014699524427151,0.7196281884997838,0.17077388672719412,0.8476394849785408,1.1778853281798527,0.025790429813705468,1.8401868191422643
256,"frozenset({""'frozen foods'"", 'milk-cream', ""'breakfast food'""})","frozenset({""'bread and cake'""})",0.1843925637699957,0.7196281884997838,0.1562905317769131,0.8475967174677608,1.1778258981693785,0.023596445138280242,1.8396704246898792
257,"frozenset({""'baking needs'"", 'milk-cream', ""'soft drinks'""})","frozenset({""'bread and cake'""})",0.1828793774319066,0.7196281884997838,0.1549935149156939,0.847517730496454,1.1777161373615488,0.023388359820402715,1.8387174614665347
258,"frozenset({'milk-cream', ""'tissues-paper prd'"", 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.19087764807609164,0.7196281884997838,0.16169476869865976,0.8471121177802945,1.177152495299382,0.02433383258856267,1.8338393300347477
259,"frozenset({'fruit', 'juice-sat-cord-ms', ""'breakfast food'""})","frozenset({""'bread and cake'""})",0.17942066580198876,0.7196281884997838,0.15196714223951577,0.8469879518072289,1.1769799534575671,0.022850973529005475,1.83235120901716
260,"frozenset({'fruit', 'milk-cream', ""'soft drinks'""})","frozenset({""'bread and cake'""})",0.19347168179853005,0.7196281884997838,0.1638564634673584,0.846927374301676,1.1768957745627975,0.02462878756867562,1.8316260678298792
261,"frozenset({""'canned fruit'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.1962818849978383,0.7196281884997838,0.16623432771292693,0.8469162995594713,1.1768803850291722,0.02498435037660965,1.8314935600158002
262,"frozenset({'fruit', 'cheese'})","frozenset({""'bread and cake'""})",0.283830523130134,0.7196281884997838,0.24038045827929097,0.846915460776847,1.176879219451395,0.03612801307820662,1.8314835248745474
263,"frozenset({""'frozen foods'"", ""'baking needs'"", 'juice-sat-cord-ms', 'vegetables'})","frozenset({""'bread and cake'""})",0.1835278858625162,0.7196281884997838,0.15542585386943364,0.8468786808009424,1.1768281097582336,0.023354013826996034,1.8310435997206442
264,"frozenset({'fruit', 'milk-cream', ""'breakfast food'""})","frozenset({""'bread and cake'""})",0.20319930825767402,0.7196281884997838,0.17207090358841332,0.8468085106382979,1.1767306008449283,0.02584295348253421,1.830204880626411
265,"frozenset({'fruit', 'vegetables', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.2565931690445309,0.7196281884997838,0.2172503242542153,0.8466722830665544,1.1765412981273298,0.03259864683328073,1.8285787925865755
266,"frozenset({""'frozen foods'"", ""'baking needs'"", 'biscuits', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.17898832684824903,0.7196281884997838,0.15153480328577604,0.8466183574879226,1.1764663627933702,0.02272975787336337,1.8279359048990456
267,"frozenset({""'party snack foods'"", ""'baking needs'"", 'margarine'})","frozenset({""'bread and cake'""})",0.19995676610462604,0.7196281884997838,0.16926070038910507,0.8464864864864865,1.1762831139941383,0.025366175018958048,1.8263656735049294
268,"frozenset({""'party snack foods'"", 'milk-cream', 'juice-sat-cord-ms'})","frozenset({""'bread and cake'""})",0.21249459576307825,0.7196281884997838,0.1798530047557285,0.8463886063072228,1.1761470990619443,0.02693590374075064,1.8252019251967715
269,"frozenset({""'frozen foods'"", ""'soft drinks'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.18979680069174232,0.7196281884997838,0.16061392131431043,0.84624145785877,1.1759426206232113,0.024030793449457383,1.8234551888680737
270,"frozenset({'beef', ""'tissues-paper prd'""})","frozenset({""'bread and cake'""})",0.21054907047124946,0.7196281884997838,0.17812364894076957,0.8459958932238193,1.1756013824131535,0.02660660276723098,1.8205476293414036
271,"frozenset({'fruit', ""'baking needs'"", 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.22589710332900995,0.7196281884997838,0.1910938175529615,0.8459330143540669,1.1755140055277602,0.0285318942969576,1.8198046150169296
272,"frozenset({""'frozen foods'"", 'beef', ""'baking needs'""})","frozenset({""'bread and cake'""})",0.1837440553393861,0.7196281884997838,0.15542585386943364,0.8458823529411764,1.1754436060996942,0.023198452177947193,1.8192064104975851
273,"frozenset({'fruit', 'margarine'})","frozenset({""'bread and cake'""})",0.332252485948984,0.7196281884997838,0.28102031993082577,0.8458035133376708,1.1753340500751173,0.04192206534280854,1.8182762627672246
274,"frozenset({""'party snack foods'"", 'milk-cream', 'vegetables'})","frozenset({""'bread and cake'""})",0.2325983571119758,0.7196281884997838,0.19671422395157803,0.845724907063197,1.1752248182860767,0.02932988957506108,1.8173498143026061
275,"frozenset({""'frozen foods'"", ""'baking needs'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.28426286208387375,0.7196281884997838,0.24038045827929097,0.8456273764258556,1.1750892890796059,0.035816889780109024,1.8162016360728301
276,"frozenset({'fruit', ""'baking needs'"", ""'bread and cake'"", 'sauces-gravy-pkle'})",frozenset({'vegetables'}),0.1910938175529615,0.6398616515348032,0.1614785992217899,0.8450226244343892,1.3206333312950962,0.03920499352426157,2.323812409074702
277,"frozenset({'fruit', 'milk-cream', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.23151750972762647,0.7196281884997838,0.1956333765672287,0.8450046685340803,1.1742239701527952,0.029026850435955792,1.8089048802212742
278,"frozenset({'fruit', ""'baking needs'"", 'juice-sat-cord-ms'})","frozenset({""'bread and cake'""})",0.24124513618677043,0.7196281884997838,0.2038478166882836,0.8449820788530465,1.174192579385459,0.030241016349814354,1.8086412811227812
279,"frozenset({'fruit', ""'tissues-paper prd'"", 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.19801124081279722,0.7196281884997838,0.16731517509727625,0.8449781659388647,1.1741871419745233,0.024820704568568525,1.8085956291140708
280,"frozenset({""'baking needs'"", 'milk-cream', ""'breakfast food'""})","frozenset({""'bread and cake'""})",0.19779507133592736,0.7196281884997838,0.1670990056204064,0.8448087431693989,1.173951710994785,0.024760096740747473,1.8066211797373084
281,"frozenset({""'tissues-paper prd'"", 'juice-sat-cord-ms', 'biscuits'})","frozenset({""'bread and cake'""})",0.20319930825767402,0.7196281884997838,0.17163856463467358,0.8446808510638298,1.1737739912950667,0.02541061452879448,1.8051335808918034
282,"frozenset({'fruit', ""'prepared meals'""})","frozenset({""'bread and cake'""})",0.18504107220060528,0.7196281884997838,0.1562905317769131,0.844626168224299,1.1736980036664486,0.023129760191133802,1.804498275520188
283,"frozenset({'fruit', ""'dairy foods'"", ""'baking needs'""})","frozenset({""'bread and cake'""})",0.17942066580198876,0.7196281884997838,0.15153480328577604,0.844578313253012,1.1736315040878442,0.022418634575265745,1.8039426631409254
284,"frozenset({'fruit', ""'breakfast food'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.22114137483787288,0.7196281884997838,0.1867704280155642,0.844574780058651,1.1736265943380353,0.027630861038634075,1.8039016551240328
285,"frozenset({""'bread and cake'"", 'juice-sat-cord-ms', 'vegetables', 'biscuits'})",frozenset({'fruit'}),0.19887591872027668,0.6400778210116731,0.16796368352788585,0.8445652173913043,1.319472710453284,0.040667618821716545,2.315583249435389
286,"frozenset({""'frozen foods'"", ""'party snack foods'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.25443147427583224,0.7196281884997838,0.2148724600086468,0.8445199660152932,1.173550424387728,0.03177639907820029,1.8032656947308998
287,"frozenset({""'tissues-paper prd'"", 'vegetables', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.20255079982706442,0.7196281884997838,0.170990056204064,0.8441835645677694,1.17308295875353,0.025228791045331295,1.799372516271935
288,"frozenset({""'frozen foods'"", ""'bread and cake'"", 'vegetables', 'biscuits', ""'baking needs'""})",frozenset({'fruit'}),0.18309554690877647,0.6400778210116731,0.15456117596195418,0.8441558441558442,1.3188331425413495,0.03736577725964396,2.3095006485084317
289,"frozenset({""'baking needs'"", 'milk-cream', 'cheese'})","frozenset({""'bread and cake'""})",0.2008214440121055,0.7196281884997838,0.16947686986597493,0.8439181916038752,1.1727141947610473,0.02496009789963269,1.7963131923013853
290,"frozenset({'fruit', ""'canned vegetables'""})","frozenset({""'bread and cake'""})",0.24319066147859922,0.7196281884997838,0.2051448335495028,0.8435555555555555,1.1722102733553619,0.03013797836959428,1.792149363282631
291,"frozenset({'fruit', 'juice-sat-cord-ms', ""'frozen foods'""})","frozenset({""'bread and cake'""})",0.24859489840034588,0.7196281884997838,0.20968439256377,0.8434782608695652,1.1721028641581883,0.030788496157641287,1.7912643512513813
292,"frozenset({""'frozen foods'"", ""'baking needs'"", ""'tissues-paper prd'""})","frozenset({""'bread and cake'""})",0.2414613056636403,0.7196281884997838,0.20363164721141375,0.8433303491495076,1.1718973250722806,0.029869285223895675,1.7895732196899505
293,"frozenset({""'party snack foods'"", ""'tissues-paper prd'"", ""'baking needs'""})","frozenset({""'bread and cake'""})",0.20276696930393429,0.7196281884997838,0.170990056204064,0.8432835820895522,1.1718323372623216,0.02507322939628248,1.7890391781442365
294,"frozenset({'fruit', ""'dairy foods'"", 'milk-cream'})","frozenset({""'bread and cake'""})",0.1861219195849546,0.7196281884997838,0.1569390402075227,0.8432055749128919,1.17172393798349,0.02300046037649936,1.7881491089013781
295,"frozenset({""'frozen foods'"", ""'breakfast food'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.19714656290531776,0.7196281884997838,0.16623432771292693,0.8432017543859649,1.171718628954483,0.024362103780414424,1.7881055390783016
296,"frozenset({'juice-sat-cord-ms', 'margarine', 'biscuits'})","frozenset({""'bread and cake'""})",0.20665801988759186,0.7196281884997838,0.17423259835711197,0.8430962343096234,1.1715719975717387,0.025515661866451933,1.7869030119613778
297,"frozenset({""'pet foods'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.25616083009079116,0.7196281884997838,0.21595330739299612,0.8430379746835445,1.1714910396173255,0.031612753270159166,1.7862397668158951
298,"frozenset({""'dairy foods'"", ""'baking needs'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.17898832684824903,0.7196281884997838,0.15088629485516644,0.8429951690821256,1.1714315566758524,0.022081249442753775,1.7857527686321457
299,"frozenset({'margarine', 'juice-sat-cord-ms', 'vegetables'})","frozenset({""'bread and cake'""})",0.20925205361003027,0.7196281884997838,0.17639429312581065,0.8429752066115703,1.1714038166972438,0.02581061684656491,1.7855257469224302
300,"frozenset({'vegetables', 'biscuits'})","frozenset({""'bread and cake'""})",0.3811067877215737,0.7196281884997838,0.32122784262862086,0.8428814520703348,1.1712735347784227,0.046972655355573156,1.784460302075385
301,"frozenset({""'party snack foods'"", ""'baking needs'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.23519239083441418,0.7196281884997838,0.1982274102896671,0.8428308823529411,1.171203262771014,0.02897633612456446,1.7838861456855855
302,"frozenset({""'frozen foods'"", 'milk-cream', ""'soft drinks'""})","frozenset({""'bread and cake'""})",0.18979680069174232,0.7196281884997838,0.1599654128837008,0.8428246013667425,1.1711945346718386,0.02338228501884776,1.7838148586752878
303,"frozenset({'fruit', ""'baking needs'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.3216601815823606,0.7196281884997838,0.2710765239948119,0.8427419354838709,1.171079661624628,0.039600790210186226,1.782877160309066
304,"frozenset({'sauces-gravy-pkle', 'margarine', 'biscuits'})","frozenset({""'bread and cake'""})",0.18958063121487245,0.7196281884997838,0.15974924340683094,0.8426453819840365,1.1709454902547771,0.023321677191026707,1.7817831788818086
305,"frozenset({'beef', ""'pet foods'""})","frozenset({""'bread and cake'""})",0.1867704280155642,0.7196281884997838,0.15737137916126243,0.8425925925925926,1.170872133773906,0.02296611438309268,1.781185626001373
306,"frozenset({""'baking needs'"", ""'tissues-paper prd'"", 'margarine'})","frozenset({""'bread and cake'""})",0.22481625594466062,0.7196281884997838,0.1893644617380026,0.8423076923076922,1.1704762344894515,0.027580346727242716,1.777967585123321
307,"frozenset({""'frozen foods'"", ""'breakfast food'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.20276696930393429,0.7196281884997838,0.17077388672719412,0.8422174840085288,1.1703508804516234,0.024857059919412616,1.7769510755892082
308,"frozenset({'milk-cream', ""'tissues-paper prd'""})","frozenset({""'bread and cake'""})",0.3272805879809771,0.7196281884997838,0.27561608300907914,0.8421400264200793,1.1702432448841356,0.040095746349184475,1.776079174105973
309,"frozenset({""'pet foods'"", 'margarine'})","frozenset({""'bread and cake'""})",0.23238218763510593,0.7196281884997838,0.1956333765672287,0.841860465116279,1.169854764682459,0.028404603839760567,1.772939396251366
310,"frozenset({'fruit', 'confectionary', 'vegetables'})","frozenset({""'bread and cake'""})",0.18309554690877647,0.7196281884997838,0.15412883700821445,0.8417945690672964,1.1697631951052307,0.02236812026387444,1.7722009279155466
311,"frozenset({""'frozen foods'"", 'milk-cream', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.22265456117596194,0.7196281884997838,0.1874189364461738,0.841747572815534,1.1696978888088496,0.027190437925902006,1.771674637087256
312,"frozenset({""'frozen foods'"", 'vegetables', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.23843493298746218,0.7196281884997838,0.20060527453523563,0.8413417951042611,1.1691340174684024,0.029020775634400864,1.767143474769934
313,"frozenset({""'dairy foods'"", 'milk-cream', 'vegetables'})","frozenset({""'bread and cake'""})",0.18115002161694768,0.7196281884997838,0.15239948119325553,0.8412887828162292,1.1690603512489866,0.022038819290354783,1.7665532183246713
314,"frozenset({'milk-cream', ""'pet foods'""})","frozenset({""'bread and cake'""})",0.2777777777777778,0.7196281884997838,0.23367920449632512,0.8412451361867704,1.1689996996094925,0.033782485468607376,1.7660675381263617
315,"frozenset({""'frozen foods'"", 'sauces-gravy-pkle', 'biscuits'})","frozenset({""'bread and cake'""})",0.23281452658884566,0.7196281884997838,0.19584954604409857,0.841225626740947,1.1689725891569904,0.028309650018532806,1.7658505320803084
316,"frozenset({'jams-spreads', 'biscuits'})","frozenset({""'bread and cake'""})",0.19174232598357113,0.7196281884997838,0.16126242974492003,0.8410372040586246,1.168710755775067,0.023279247038627715,1.7637574241183813
317,"frozenset({""'party snack foods'"", ""'tissues-paper prd'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.20795503674881108,0.7196281884997838,0.17488110678772156,0.8409563409563409,1.1685983878834583,0.025230800402768677,1.7628606710013581
318,"frozenset({""'baking needs'"", 'cheese', 'margarine'})","frozenset({""'bread and cake'""})",0.19022913964548205,0.7196281884997838,0.1599654128837008,0.8409090909090908,1.1685327289112208,0.02307116172075016,1.7623371008585007
319,"frozenset({""'baking needs'"", 'milk-cream', 'juice-sat-cord-ms'})","frozenset({""'bread and cake'""})",0.24038045827929097,0.7196281884997838,0.2021184608733247,0.8408273381294964,1.1684191247182487,0.029133907131050657,1.7614319456962733
320,"frozenset({""'frozen foods'"", ""'tissues-paper prd'"", 'margarine'})","frozenset({""'bread and cake'""})",0.2077388672719412,0.7196281884997838,0.1746649373108517,0.8407908428720082,1.168368410671646,0.025170192574947625,1.7610281755013566
321,"frozenset({'fruit', ""'pet foods'""})","frozenset({""'bread and cake'""})",0.28102031993082577,0.7196281884997838,0.2362732382187635,0.8407692307692307,1.1683383783533978,0.03404309445531367,1.7607891543491831
322,"frozenset({'milk-cream', ""'laundry needs'""})","frozenset({""'bread and cake'""})",0.2293558149589278,0.7196281884997838,0.19282317336792046,0.8407163053722904,1.1682648328784064,0.02777226372713562,1.7602040946847899
323,"frozenset({""'party snack foods'"", 'milk-cream', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.19520103761348898,0.7196281884997838,0.16407263294422827,0.840531561461794,1.1680081115416818,0.023600463853155035,1.758164901282605
324,"frozenset({'milk-cream', 'biscuits'})","frozenset({""'bread and cake'""})",0.38197146562905315,0.7196281884997838,0.321011673151751,0.840407470288625,1.1678356736422886,0.04613423928250804,1.7567978401449733
325,"frozenset({""'frozen foods'"", 'juice-sat-cord-ms', 'biscuits'})","frozenset({""'bread and cake'""})",0.24643320363164722,0.7196281884997838,0.20709035884133162,0.8403508771929825,1.1677570315093833,0.02975007892569098,1.7561750830233327
326,"frozenset({""'frozen foods'"", 'fruit', ""'bread and cake'"", 'sauces-gravy-pkle'})",frozenset({'vegetables'}),0.19476869865974925,0.6398616515348032,0.16364029399048854,0.8401775804661488,1.313061313255542,0.03901527279877698,2.253365638660711
327,"frozenset({'milk-cream', ""'canned vegetables'""})","frozenset({""'bread and cake'""})",0.23108517077388674,0.7196281884997838,0.19412019022913965,0.8400374181478016,1.1673214467863413,0.027824787395964334,1.7527337221855614
328,"frozenset({""'baking needs'"", 'milk-cream', 'vegetables'})","frozenset({""'bread and cake'""})",0.3009079118028534,0.7196281884997838,0.2527021184608733,0.8397988505747126,1.1669899317388466,0.036160302984933196,1.7501235946560574
329,"frozenset({""'party snack foods'"", 'juice-sat-cord-ms', 'biscuits'})","frozenset({""'bread and cake'""})",0.230652831820147,0.7196281884997838,0.19368785127539992,0.8397375820056232,1.166904792537703,0.02770357174032223,1.7494545197118747
330,"frozenset({'fruit', 'milk-cream', 'juice-sat-cord-ms'})","frozenset({""'bread and cake'""})",0.2535667963683528,0.7196281884997838,0.21292693471681798,0.8397271952259164,1.1668903590012285,0.0304531203825667,1.7493411430306038
331,"frozenset({'fruit', ""'baking needs'"", ""'breakfast food'""})","frozenset({""'bread and cake'""})",0.20622568093385213,0.7196281884997838,0.17315175097276264,0.839622641509434,1.1667450704784144,0.024745937780200233,1.7482007070013483
332,"frozenset({""'frozen foods'"", ""'baking needs'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.287073065283182,0.7196281884997838,0.24102896670990057,0.8396084337349399,1.166725327262791,0.03444309677308413,1.7480458482267012
333,"frozenset({'fruit', ""'bread and cake'"", 'biscuits', 'sauces-gravy-pkle'})",frozenset({'vegetables'}),0.18590575010808474,0.6398616515348032,0.15607436230004323,0.8395348837209302,1.3120568824638592,0.0371204020060677,2.2443404324642695
334,"frozenset({'fruit', 'juice-sat-cord-ms', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.20190229139645482,0.7196281884997838,0.16947686986597493,0.8394004282655246,1.1664362815128617,0.02418228965438865,1.745781812941346
335,"frozenset({""'frozen foods'"", 'cheese', 'margarine'})","frozenset({""'bread and cake'""})",0.17898832684824903,0.7196281884997838,0.15023778642455685,0.8393719806763285,1.1663967505583344,0.02143274101214418,1.7454726309938264
336,"frozenset({""'baking needs'"", ""'breakfast food'"", 'biscuits'})","frozenset({""'bread and cake'""})",0.20168612191958496,0.7196281884997838,0.16926070038910507,0.8392282958199357,1.1661970851496013,0.024121681826567598,1.7439126675313452
337,"frozenset({""'party snack foods'"", 'sauces-gravy-pkle', 'biscuits'})","frozenset({""'bread and cake'""})",0.2083873757025508,0.7196281884997838,0.17488110678772156,0.8392116182572613,1.1661739099002977,0.02491967710467105,1.743731782491666
338,"frozenset({""'dairy foods'"", 'margarine'})","frozenset({""'bread and cake'""})",0.20276696930393429,0.7196281884997838,0.17012537829658453,0.8390191897654584,1.1659065100195285,0.02420855148880302,1.7416474118357799
339,"frozenset({""'party snack foods'"", ""'bread and cake'"", 'vegetables', 'biscuits'})",frozenset({'fruit'}),0.20536100302637267,0.6400778210116731,0.17228707306528318,0.8389473684210527,1.3106958886578148,0.04084004972739097,2.2348109152869977
340,"frozenset({'milk-cream', ""'prepared meals'""})","frozenset({""'bread and cake'""})",0.18115002161694768,0.7196281884997838,0.15196714223951577,0.8389021479713603,1.1657438679830319,0.021606480336615025,1.7403820595346744
341,"frozenset({'fruit', 'biscuits'})","frozenset({""'bread and cake'""})",0.3968871595330739,0.7196281884997838,0.3329009943795936,0.8387799564270153,1.165574069820178,0.047289806725982875,1.7390629929540442
342,"frozenset({""'baking needs'"", ""'breakfast food'"", 'vegetables'})","frozenset({""'bread and cake'""})",0.20492866407263294,0.7196281884997838,0.17185473411154345,0.8386075949367089,1.165334555174892,0.024382290813273866,1.7372057340013398
343,"frozenset({'milk-cream', 'margarine'})","frozenset({""'bread and cake'""})",0.33484651967142237,0.7196281884997838,0.2808041504539559,0.8386055519690123,1.1653317162537251,0.039839156077353,1.73718374405534
344,"frozenset({""'frozen foods'"", ""'party snack foods'"", ""'tissues-paper prd'""})","frozenset({""'bread and cake'""})",0.20881971465629054,0.7196281884997838,0.17509727626459143,0.8385093167701863,1.1651979871970206,0.024824723283443317,1.73614852505903
345,"frozenset({'juice-sat-cord-ms', 'cheese', 'vegetables'})","frozenset({""'bread and cake'""})",0.18331171638564633,0.7196281884997838,0.15369649805447472,0.8384433962264152,1.165106383581675,0.021780219661085898,1.7354401178991492
346,"frozenset({""'baking needs'"", ""'canned fruit'""})","frozenset({""'bread and cake'""})",0.19649805447470817,0.7196281884997838,0.16472114137483787,0.8382838283828383,1.1648846470708951,0.02331560238947178,1.733727732338072
347,"frozenset({""'frozen foods'"", ""'bread and cake'"", 'fruit', 'biscuits', ""'baking needs'""})",frozenset({'vegetables'}),0.1843925637699957,0.6398616515348032,0.15456117596195418,0.8382180539273153,1.3099988910364058,0.03657544557734821,2.2260725452232806
348,"frozenset({'beef', 'milk-cream'})","frozenset({""'bread and cake'""})",0.25248594898400345,0.7196281884997838,0.2116299178555988,0.8381849315068494,1.164747219330335,0.029933911766591548,1.7326681260965746
349,"frozenset({'fruit', 'beef'})","frozenset({""'bread and cake'""})",0.256376999567661,0.7196281884997838,0.2148724600086468,0.8381112984822936,1.1646448984016493,0.030376344236761027,1.7318800439544622
350,"frozenset({""'party snack foods'"", ""'tissues-paper prd'"", 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.18136619109381755,0.7196281884997838,0.15196714223951577,0.837902264600715,1.1643544235635048,0.02145091868756621,1.7296466900638325
351,"frozenset({""'frozen foods'"", ""'baking needs'"", 'cheese'})","frozenset({""'bread and cake'""})",0.19865974924340682,0.7196281884997838,0.1664504971897968,0.8378672470076169,1.1643057628889264,0.023489341713942652,1.7292731192530109
352,"frozenset({""'frozen foods'"", 'milk-cream', 'juice-sat-cord-ms'})","frozenset({""'bread and cake'""})",0.23865110246433205,0.7196281884997838,0.19995676610462604,0.8378623188405797,1.1642989146760354,0.028216705554742483,1.7292205580795457
353,"frozenset({'vegetables', 'jams-spreads'})","frozenset({""'bread and cake'""})",0.191958495460441,0.7196281884997838,0.1608300907911803,0.8378378378378378,1.164264895715782,0.02269134643583917,1.728959504251333
354,"frozenset({'margarine', 'biscuits'})","frozenset({""'bread and cake'""})",0.32252485948984005,0.7196281884997838,0.27021184608733245,0.8378016085790884,1.1642145513027524,0.03811386570651154,1.7285733171831499
355,"frozenset({'milk-cream', 'cleaners-polishers'})","frozenset({""'bread and cake'""})",0.18244703847816687,0.7196281884997838,0.15283182014699526,0.8376777251184835,1.164042402042086,0.021537788349801662,1.727254079607172
356,"frozenset({""'tissues-paper prd'"", 'confectionary'})","frozenset({""'bread and cake'""})",0.18893212278426286,0.7196281884997838,0.1582360570687419,0.8375286041189931,1.1638351825336324,0.022275175800084063,1.7256687552900625
357,"frozenset({'milk-cream', 'vegetables', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.23670557717250323,0.7196281884997838,0.1982274102896671,0.8374429223744292,1.1637161186254459,0.027887404581222797,1.7247591774872846
358,"frozenset({""'baking needs'"", 'milk-cream', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.22849113705144833,0.7196281884997838,0.19130998702983137,0.8372753074739829,1.1634831998722275,0.02688132398524179,1.7229825857891188
359,"frozenset({""'frozen foods'"", ""'party snack foods'"", ""'baking needs'""})","frozenset({""'bread and cake'""})",0.2401642888024211,0.7196281884997838,0.20103761348897536,0.8370837083708371,1.1632169525153178,0.028208621395750144,1.7209562573300565
360,"frozenset({'fruit', 'cleaners-polishers'})","frozenset({""'bread and cake'""})",0.1828793774319066,0.7196281884997838,0.15304798962386512,0.8368794326241136,1.1629330896122407,0.02144283452857393,1.718801105283935
361,"frozenset({""'party snack foods'"", 'vegetables', 'sauces-gravy-pkle'})","frozenset({""'bread and cake'""})",0.2038478166882836,0.7196281884997838,0.17055771725032426,0.8366914103923648,1.1626718126990327,0.023863082197298713,1.7168221963941812
362,"frozenset({'milk-cream', 'juice-sat-cord-ms', 'vegetables'})","frozenset({""'bread and cake'""})",0.24881106787721574,0.7196281884997838,0.20817120622568094,0.8366637706342311,1.1626334043117914,0.029119748170503418,1.7165316757273876
