,support
"beef,'bread and cake','frozen foods','party snack foods'",0.13121487246000865
"beef,sauces-gravy-pkle,'bread and cake','frozen foods'",0.13121487246000865
"'soft drinks','bread and cake','tissues-paper prd',fruit",0.13121487246000865
"'breakfast food',margarine,'baking needs',milk-cream",0.13121487246000865
"'breakfast food',sauces-gravy-pkle,biscuits,'frozen foods'",0.13121487246000865
"'bread and cake','frozen foods','party snack foods',margarine,'baking needs'",0.13121487246000865
"'bread and cake','frozen foods',juice-sat-cord-ms,sauces-gravy-pkle,fruit",0.13121487246000865
"'bread and cake','pet foods','frozen foods',fruit,milk-cream",0.13121487246000865
"'bread and cake',vegetables,'frozen foods',margarine,'baking needs',fruit",0.13121487246000865
"confectionary,'laundry needs'",0.1309987029831388
"wrapping,'tissues-paper prd',milk-cream",0.1309987029831388
"'bread and cake',deodorants-soap,milk-cream",0.1309987029831388
"'prepared meals',fruit,milk-cream",0.1309987029831388
"sauces-gravy-pkle,margarine,biscuits,juice-sat-cord-ms",0.1309987029831388
"fruit,confectionary,biscuits,milk-cream",0.1309987029831388
"'bread and cake','canned vegetables',biscuits,'party snack foods'",0.1309987029831388
"'bread and cake','canned vegetables',fruit,juice-sat-cord-ms",0.1309987029831388
"'bread and cake','canned vegetables','frozen foods','party snack foods'",0.1309987029831388
"'pet foods','tissues-paper prd',vegetables,milk-cream",0.1309987029831388
"beef,'bread and cake',fruit,juice-sat-cord-ms",0.1309987029831388
"biscuits,'bread and cake','canned fruit',fruit",0.1309987029831388
"'bread and cake','tissues-paper prd','laundry needs',biscuits",0.1309987029831388
"'bread and cake',juice-sat-cord-ms,'party snack foods','baking needs',milk-cream",0.1309987029831388
"'frozen foods',juice-sat-cord-ms,'baking needs',biscuits,milk-cream",0.1309987029831388
"'bread and cake',fruit,'party snack foods',margarine,biscuits",0.1309987029831388
"fruit,vegetables,sauces-gravy-pkle,biscuits,milk-cream",0.1309987029831388
"biscuits,'bread and cake','pet foods','frozen foods',fruit",0.1309987029831388
"cheese,'canned vegetables','frozen foods'",0.13078253350626892
"'canned vegetables',cheese,fruit",0.13078253350626892
"margarine,'canned vegetables','party snack foods'",0.13078253350626892
"'bread and cake','frozen foods',deodorants-soap",0.13078253350626892
"beef,cheese,'frozen foods'",0.13078253350626892
"biscuits,'prepared meals',fruit",0.13078253350626892
"'baking needs','prepared meals',milk-cream",0.13078253350626892
"sauces-gravy-pkle,margarine,vegetables,juice-sat-cord-ms",0.13078253350626892
"sauces-gravy-pkle,biscuits,cheese,'frozen foods'",0.13078253350626892
"'baking needs',vegetables,cheese,'party snack foods'",0.13078253350626892
"sauces-gravy-pkle,'pet foods',vegetables,'frozen foods'",0.13078253350626892
"'bread and cake','dairy foods',vegetables,juice-sat-cord-ms",0.13078253350626892
"beef,'bread and cake','frozen foods',juice-sat-cord-ms",0.13078253350626892
"'dairy foods',fruit,'frozen foods',milk-cream",0.13078253350626892
"'frozen foods','party snack foods',sauces-gravy-pkle,'baking needs',biscuits",0.13078253350626892
"'frozen foods',juice-sat-cord-ms,'baking needs',fruit,milk-cream",0.13078253350626892
"'bread and cake',vegetables,juice-sat-cord-ms,margarine,biscuits",0.13078253350626892
"wrapping,'canned vegetables'",0.13056636402939906
"'breakfast food',vegetables,'canned vegetables'",0.13056636402939906
"sauces-gravy-pkle,'bread and cake',margarine,cheese",0.13056636402939906
"'baking needs',confectionary,vegetables,fruit",0.13056636402939906
"'breakfast food',fruit,juice-sat-cord-ms,milk-cream",0.13056636402939906
"'dairy foods',vegetables,fruit,'party snack foods'",0.13056636402939906
"biscuits,'bread and cake',fruit,'baking needs',cheese",0.13056636402939906
"'bread and cake','frozen foods',juice-sat-cord-ms,sauces-gravy-pkle,'baking needs'",0.13056636402939906
"'bread and cake',vegetables,margarine,'tissues-paper prd',milk-cream",0.13056636402939906
"'bread and cake',vegetables,'frozen foods',juice-sat-cord-ms,sauces-gravy-pkle",0.13056636402939906
"'bread and cake','pet foods','baking needs',fruit,milk-cream",0.13056636402939906
"'breakfast food','bread and cake','frozen foods','baking needs',fruit",0.13056636402939906
"tea,'frozen foods'",0.1303501945525292
"'baking needs',vegetables,'small goods'",0.1303501945525292
"'breakfast food',beef,'frozen foods'",0.1303501945525292
"'breakfast food',cheese,'party snack foods'",0.1303501945525292
"'frozen foods','canned fruit',juice-sat-cord-ms",0.1303501945525292
"confectionary,vegetables,fruit,'frozen foods'",0.1303501945525292
"sauces-gravy-pkle,'tissues-paper prd',vegetables,juice-sat-cord-ms",0.1303501945525292
"'bread and cake',margarine,cheese,'party snack foods'",0.1303501945525292
"'pet foods','tissues-paper prd',fruit,milk-cream",0.1303501945525292
"'bread and cake',margarine,'laundry needs',vegetables",0.1303501945525292
"'bread and cake','canned fruit',fruit,milk-cream",0.1303501945525292
"'soft drinks','bread and cake','tissues-paper prd',biscuits",0.1303501945525292
"'breakfast food',sauces-gravy-pkle,'baking needs','frozen foods'",0.1303501945525292
"'pet foods','tissues-paper prd','baking needs',fruit",0.1303501945525292
"'bread and cake',juice-sat-cord-ms,'tissues-paper prd','baking needs',milk-cream",0.1303501945525292
"'frozen foods',margarine,'tissues-paper prd','baking needs',biscuits",0.1303501945525292
"'frozen foods',juice-sat-cord-ms,margarine,'baking needs',biscuits",0.1303501945525292
"cleaners-polishers,cheese",0.13013402507565933
"'baking needs','pet foods','canned vegetables'",0.13013402507565933
"margarine,'tissues-paper prd',vegetables,'party snack foods'",0.13013402507565933
"sauces-gravy-pkle,'tissues-paper prd',biscuits,juice-sat-cord-ms",0.13013402507565933
"'tissues-paper prd','party snack foods',juice-sat-cord-ms,milk-cream",0.13013402507565933
"'bread and cake',confectionary,'frozen foods','party snack foods'",0.13013402507565933
"'bread and cake','canned vegetables','baking needs',juice-sat-cord-ms",0.13013402507565933
"'bread and cake','canned fruit',fruit,'frozen foods'",0.13013402507565933
"'bread and cake',vegetables,'party snack foods','tissues-paper prd','baking needs'",0.13013402507565933
"'bread and cake','canned vegetables',vegetables,'frozen foods',fruit",0.13013402507565933
"'frozen foods','tissues-paper prd','baking needs',biscuits,milk-cream",0.13013402507565933
"beef,'bread and cake',vegetables,'frozen foods',milk-cream",0.13013402507565933
"jams-spreads,'canned vegetables'",0.12991785559878946
"cleaners-polishers,fruit,milk-cream",0.12991785559878946
"wrapping,vegetables,juice-sat-cord-ms",0.12991785559878946
"sauces-gravy-pkle,'bread and cake',stationary",0.12991785559878946
"beef,'bread and cake','canned vegetables'",0.12991785559878946
"beef,juice-sat-cord-ms,'party snack foods'",0.12991785559878946
"beef,'tissues-paper prd',juice-sat-cord-ms",0.12991785559878946
"vegetables,cheese,juice-sat-cord-ms,milk-cream",0.12991785559878946
"'pet foods','tissues-paper prd',fruit,'frozen foods'",0.12991785559878946
"'bread and cake','dairy foods','frozen foods',juice-sat-cord-ms",0.12991785559878946
"'bread and cake',margarine,'dairy foods','baking needs'",0.12991785559878946
"beef,'bread and cake',margarine,fruit",0.12991785559878946
"'soft drinks',fruit,biscuits,'party snack foods'",0.12991785559878946
"'bread and cake','canned vegetables',vegetables,'baking needs',fruit",0.12991785559878946
"'bread and cake',fruit,'baking needs',cheese,milk-cream",0.12991785559878946
"'bread and cake','canned vegetables',fruit,vegetables,biscuits",0.12991785559878946
"'breakfast food','bread and cake','baking needs',fruit,milk-cream",0.12991785559878946
"'breakfast food','bread and cake',vegetables,'baking needs',biscuits",0.12991785559878946
"biscuits,'bread and cake',vegetables,'frozen foods',margarine,fruit",0.12991785559878946
"'baking needs',cleaners-polishers,'tissues-paper prd'",0.1297016861219196
"'breakfast food',biscuits,'canned vegetables'",0.1297016861219196
"'baking needs','prepared meals','tissues-paper prd'",0.1297016861219196
"beef,sauces-gravy-pkle,'tissues-paper prd'",0.1297016861219196
"'tissues-paper prd',vegetables,cheese,'frozen foods'",0.1297016861219196
"margarine,'canned vegetables',biscuits,'frozen foods'",0.1297016861219196
"'canned vegetables',biscuits,'frozen foods',milk-cream",0.1297016861219196
"'pet foods','tissues-paper prd','baking needs',biscuits",0.1297016861219196
"vegetables,margarine,'baking needs',biscuits,milk-cream",0.1297016861219196
"'bread and cake',fruit,vegetables,margarine,cheese",0.1297016861219196
"'bread and cake','frozen foods',sauces-gravy-pkle,'tissues-paper prd',biscuits",0.1297016861219196
"biscuits,'bread and cake',vegetables,'party snack foods','baking needs',fruit",0.1297016861219196
"sauces-gravy-pkle,'dairy foods',juice-sat-cord-ms",0.12948551664504973
"'prepared meals','tissues-paper prd','frozen foods'",0.12948551664504973
"'baking needs','soft drinks',cheese",0.12948551664504973
"margarine,'laundry needs','party snack foods'",0.12948551664504973
"margarine,'baking needs',cheese,juice-sat-cord-ms",0.12948551664504973
"fruit,confectionary,biscuits,'frozen foods'",0.12948551664504973
"fruit,cheese,'frozen foods','party snack foods'",0.12948551664504973
"'dairy foods',vegetables,fruit,juice-sat-cord-ms",0.12948551664504973
"'breakfast food','bread and cake','tissues-paper prd',juice-sat-cord-ms",0.12948551664504973
"'pet foods',margarine,'baking needs','frozen foods'",0.12948551664504973
"beef,margarine,'baking needs',vegetables",0.12948551664504973
"'soft drinks','baking needs',biscuits,milk-cream",0.12948551664504973
"'pet foods',vegetables,'frozen foods','party snack foods'",0.12948551664504973
"beef,'bread and cake','pet foods',vegetables",0.12948551664504973
"beef,margarine,vegetables,fruit",0.12948551664504973
"'breakfast food','tissues-paper prd',vegetables,'frozen foods'",0.12948551664504973
"'breakfast food',fruit,'frozen foods','party snack foods'",0.12948551664504973
"beef,'bread and cake','tissues-paper prd',milk-cream",0.12948551664504973
"vegetables,'frozen foods',margarine,'tissues-paper prd','baking needs'",0.12948551664504973
"'bread and cake',sauces-gravy-pkle,'tissues-paper prd','baking needs',fruit",0.12948551664504973
"'bread and cake',margarine,'tissues-paper prd',fruit,milk-cream",0.12948551664504973
"'bread and cake',vegetables,juice-sat-cord-ms,'tissues-paper prd',milk-cream",0.12948551664504973
"'bread and cake','frozen foods',sauces-gravy-pkle,'tissues-paper prd',fruit",0.12948551664504973
"'bread and cake',vegetables,'frozen foods',sauces-gravy-pkle,margarine",0.12948551664504973
"vegetables,'frozen foods','party snack foods',biscuits,milk-cream",0.12948551664504973
"beef,'bread and cake',vegetables,'frozen foods','baking needs'",0.12948551664504973
"'bread and cake',vegetables,'tissues-paper prd','baking needs',fruit,milk-cream",0.12948551664504973
"wrapping,sauces-gravy-pkle,'frozen foods'",0.12926934716817987
"beef,cheese,'baking needs'",0.12926934716817987
"'breakfast food','tissues-paper prd',cheese",0.12926934716817987
"'soft drinks',cheese,fruit",0.12926934716817987
"sauces-gravy-pkle,'bread and cake','tissues-paper prd',cheese",0.12926934716817987
"margarine,'canned vegetables','baking needs','frozen foods'",0.12926934716817987
"'canned vegetables','baking needs',fruit,milk-cream",0.12926934716817987
"'breakfast food','bread and cake',margarine,'tissues-paper prd'",0.12926934716817987
"biscuits,'dairy foods',fruit,'party snack foods'",0.12926934716817987
"'soft drinks',fruit,'frozen foods','party snack foods'",0.12926934716817987
"'soft drinks','bread and cake',margarine,'frozen foods'",0.12926934716817987
"'bread and cake',vegetables,juice-sat-cord-ms,'tissues-paper prd',biscuits",0.12926934716817987
"'bread and cake','frozen foods',sauces-gravy-pkle,margarine,biscuits",0.12926934716817987
"'baking needs',puddings-deserts",0.12905317769131
"'breakfast food',stationary",0.12905317769131
"wrapping,vegetables,'party snack foods'",0.12905317769131
"wrapping,vegetables,sauces-gravy-pkle",0.12905317769131
"beef,margarine,juice-sat-cord-ms",0.12905317769131
"'breakfast food','dairy foods','baking needs'",0.12905317769131
"'bread and cake','frozen foods','dental needs'",0.12905317769131
"'soft drinks','pet foods',fruit",0.12905317769131
"'soft drinks',confectionary,biscuits",0.12905317769131
"'soft drinks',cheese,'frozen foods'",0.12905317769131
"margarine,vegetables,cheese,milk-cream",0.12905317769131
"biscuits,'tissues-paper prd',vegetables,cheese",0.12905317769131
"'canned vegetables',vegetables,'frozen foods',milk-cream",0.12905317769131
"'bread and cake',confectionary,biscuits,juice-sat-cord-ms",0.12905317769131
"wrapping,'bread and cake','baking needs','frozen foods'",0.12905317769131
"'dairy foods','baking needs',vegetables,biscuits",0.12905317769131
"'soft drinks','bread and cake',margarine,'baking needs'",0.12905317769131
"'pet foods','frozen foods',vegetables,juice-sat-cord-ms",0.12905317769131
"'bread and cake','dairy foods','party snack foods',milk-cream",0.12905317769131
"'soft drinks',vegetables,fruit,'party snack foods'",0.12905317769131
"'bread and cake',margarine,'dairy foods',vegetables",0.12905317769131
"beef,'bread and cake',fruit,vegetables,biscuits",0.12905317769131
"biscuits,'bread and cake',vegetables,'frozen foods','tissues-paper prd',fruit",0.12905317769131
"'tissues-paper prd','dairy foods',juice-sat-cord-ms",0.1288370082144401
"'bread and cake',biscuits,'dental needs'",0.1288370082144401
"sauces-gravy-pkle,margarine,'tissues-paper prd',biscuits",0.1288370082144401
"fruit,cheese,juice-sat-cord-ms,milk-cream",0.1288370082144401
"'tissues-paper prd',fruit,cheese,milk-cream",0.1288370082144401
"biscuits,'tissues-paper prd',fruit,cheese",0.1288370082144401
"'tissues-paper prd',fruit,cheese,'frozen foods'",0.1288370082144401
"fruit,'baking needs',cheese,'party snack foods'",0.1288370082144401
"'canned vegetables','baking needs','frozen foods',milk-cream",0.1288370082144401
"'bread and cake','canned vegetables','baking needs','party snack foods'",0.1288370082144401
"'pet foods',fruit,'frozen foods','party snack foods'",0.1288370082144401
"beef,'bread and cake',vegetables,'party snack foods'",0.1288370082144401
"'bread and cake',fruit,'frozen foods','baking needs',cheese",0.1288370082144401
"'bread and cake',vegetables,juice-sat-cord-ms,'party snack foods',milk-cream",0.1288370082144401
"biscuits,'bread and cake',vegetables,'frozen foods',sauces-gravy-pkle,fruit",0.1288370082144401
"coffee,'party snack foods'",0.12862083873757024
"confectionary,margarine,juice-sat-cord-ms",0.12862083873757024
"sauces-gravy-pkle,confectionary,'party snack foods'",0.12862083873757024
"wrapping,fruit,'party snack foods'",0.12862083873757024
"'pet foods','tissues-paper prd',cheese",0.12862083873757024
"'breakfast food',fruit,'dairy foods'",0.12862083873757024
"sauces-gravy-pkle,'tissues-paper prd',juice-sat-cord-ms,'party snack foods'",0.12862083873757024
"margarine,'tissues-paper prd',juice-sat-cord-ms,'party snack foods'",0.12862083873757024
"sauces-gravy-pkle,'baking needs',cheese,'frozen foods'",0.12862083873757024
"'breakfast food','bread and cake',margarine,juice-sat-cord-ms",0.12862083873757024
"'pet foods','tissues-paper prd',biscuits,'frozen foods'",0.12862083873757024
"'breakfast food',biscuits,'tissues-paper prd',fruit",0.12862083873757024
"'pet foods',fruit,biscuits,'party snack foods'",0.12862083873757024
"sauces-gravy-pkle,'pet foods','bread and cake','tissues-paper prd'",0.12862083873757024
"beef,'tissues-paper prd','baking needs',vegetables",0.12862083873757024
"'bread and cake','party snack foods','tissues-paper prd','baking needs',fruit",0.12862083873757024
"'bread and cake','party snack foods',sauces-gravy-pkle,'baking needs',fruit",0.12862083873757024
"'bread and cake',sauces-gravy-pkle,'tissues-paper prd','baking needs',biscuits",0.12862083873757024
"fruit,'frozen foods','tissues-paper prd',biscuits,milk-cream",0.12862083873757024
"'bread and cake',sauces-gravy-pkle,margarine,'baking needs',biscuits",0.12862083873757024
"'bread and cake',vegetables,'party snack foods',margarine,biscuits",0.12862083873757024
"'bread and cake',vegetables,juice-sat-cord-ms,margarine,milk-cream",0.12862083873757024
"'bread and cake',vegetables,'frozen foods',juice-sat-cord-ms,'baking needs',fruit",0.12862083873757024
"tea,milk-cream",0.12840466926070038
"'soft drinks',cheese,biscuits",0.12840466926070038
"'pet foods',fruit,'dairy foods'",0.12840466926070038
"margarine,'canned vegetables',vegetables,fruit",0.12840466926070038
"vegetables,cheese,'frozen foods','party snack foods'",0.12840466926070038
"'bread and cake',margarine,confectionary,biscuits",0.12840466926070038
"'baking needs',confectionary,biscuits,'frozen foods'",0.12840466926070038
"'breakfast food',biscuits,juice-sat-cord-ms,'party snack foods'",0.12840466926070038
"'breakfast food','baking needs',fruit,'party snack foods'",0.12840466926070038
"'breakfast food',vegetables,'frozen foods','party snack foods'",0.12840466926070038
"beef,'tissues-paper prd',vegetables,'frozen foods'",0.12840466926070038
"fruit,'party snack foods','baking needs',biscuits,milk-cream",0.12840466926070038
"'bread and cake',fruit,vegetables,juice-sat-cord-ms,cheese",0.12840466926070038
"'bread and cake',juice-sat-cord-ms,margarine,fruit,milk-cream",0.12840466926070038
"'bread and cake',sauces-gravy-pkle,margarine,'baking needs',milk-cream",0.12840466926070038
"beef,stationary",0.1281884997838305
"'baking needs',cleaners-polishers,margarine",0.1281884997838305
"vegetables,'small goods','frozen foods'",0.1281884997838305
"'pet foods',vegetables,'laundry needs'",0.1281884997838305
"'baking needs',margarine,'prepared meals'",0.1281884997838305
"beef,cheese,fruit",0.1281884997838305
"'baking needs','soft drinks','pet foods'",0.1281884997838305
"'soft drinks','bread and cake','dairy foods'",0.1281884997838305
"'frozen foods','canned vegetables',biscuits,juice-sat-cord-ms",0.1281884997838305
"'bread and cake','dairy foods','baking needs',juice-sat-cord-ms",0.1281884997838305
"sauces-gravy-pkle,'pet foods','baking needs',vegetables",0.1281884997838305
"'laundry needs','baking needs',biscuits,'frozen foods'",0.1281884997838305
"'bread and cake','laundry needs',biscuits,'party snack foods'",0.1281884997838305
"'dairy foods',vegetables,'frozen foods',milk-cream",0.1281884997838305
"'bread and cake',fruit,cheese,biscuits,milk-cream",0.1281884997838305
"beef,'bread and cake',vegetables,'baking needs',milk-cream",0.1281884997838305
"biscuits,vegetables,'frozen foods','baking needs',fruit,milk-cream",0.1281884997838305
"beef,wrapping",0.12797233030696065
"'bread and cake',cleaners-polishers,juice-sat-cord-ms",0.12797233030696065
"wrapping,margarine,'tissues-paper prd'",0.12797233030696065
"wrapping,margarine,milk-cream",0.12797233030696065
"margarine,'dairy foods','party snack foods'",0.12797233030696065
"'baking needs',jams-spreads,juice-sat-cord-ms",0.12797233030696065
"jams-spreads,margarine,'frozen foods'",0.12797233030696065
"'soft drinks',vegetables,'pet foods'",0.12797233030696065
"'tissues-paper prd','canned vegetables',vegetables,fruit",0.12797233030696065
"sauces-gravy-pkle,'canned vegetables',biscuits,'frozen foods'",0.12797233030696065
"margarine,'tissues-paper prd',fruit,'party snack foods'",0.12797233030696065
"cheese,biscuits,juice-sat-cord-ms,'party snack foods'",0.12797233030696065
"wrapping,'bread and cake','baking needs',biscuits",0.12797233030696065
"'tissues-paper prd','baking needs',cheese,milk-cream",0.12797233030696065
"'breakfast food','bread and cake','baking needs',cheese",0.12797233030696065
"'pet foods','baking needs',biscuits,'party snack foods'",0.12797233030696065
"'pet foods',margarine,'baking needs',milk-cream",0.12797233030696065
"'breakfast food',vegetables,biscuits,'party snack foods'",0.12797233030696065
"'soft drinks','baking needs',vegetables,biscuits",0.12797233030696065
"'soft drinks',fruit,'frozen foods',juice-sat-cord-ms",0.12797233030696065
"'bread and cake',margarine,'dairy foods',fruit",0.12797233030696065
"fruit,'frozen foods',margarine,biscuits,milk-cream",0.12797233030696065
"biscuits,'bread and cake',vegetables,'tissues-paper prd','baking needs',fruit",0.12797233030696065
"'bread and cake',biscuits,coffee",0.12775616083009078
"'pet foods',margarine,cheese",0.12775616083009078
"vegetables,'prepared meals',biscuits",0.12775616083009078
"'breakfast food','soft drinks','frozen foods'",0.12775616083009078
"vegetables,'prepared meals',milk-cream",0.12775616083009078
"beef,'soft drinks','bread and cake'",0.12775616083009078
"sauces-gravy-pkle,biscuits,vegetables,cheese",0.12775616083009078
"margarine,fruit,cheese,milk-cream",0.12775616083009078
"'canned vegetables',fruit,'frozen foods',milk-cream",0.12775616083009078
"sauces-gravy-pkle,biscuits,'baking needs',cheese",0.12775616083009078
"'bread and cake','tissues-paper prd','canned vegetables',milk-cream",0.12775616083009078
"'breakfast food',vegetables,biscuits,juice-sat-cord-ms",0.12775616083009078
"'bread and cake',stationary,fruit,milk-cream",0.12775616083009078
"'breakfast food','baking needs',vegetables,'party snack foods'",0.12775616083009078
"'bread and cake',vegetables,'party snack foods',margarine,'baking needs'",0.12775616083009078
"fruit,'tissues-paper prd','baking needs',biscuits,milk-cream",0.12775616083009078
"'bread and cake',vegetables,juice-sat-cord-ms,sauces-gravy-pkle,'baking needs'",0.12775616083009078
"'bread and cake','frozen foods','party snack foods',sauces-gravy-pkle,milk-cream",0.12775616083009078
"vegetables,'frozen foods',juice-sat-cord-ms,biscuits,milk-cream",0.12775616083009078
"jams-spreads,'pet foods'",0.12753999135322092
"margarine,'canned fish-meat'",0.12753999135322092
"cleaners-polishers,fruit,'frozen foods'",0.12753999135322092
"'bread and cake',biscuits,deodorants-soap",0.12753999135322092
"'bread and cake',vegetables,'dental needs'",0.12753999135322092
"beef,sauces-gravy-pkle,'party snack foods'",0.12753999135322092
"'soft drinks',confectionary,milk-cream",0.12753999135322092
"'breakfast food','baking needs',juice-sat-cord-ms,'party snack foods'",0.12753999135322092
"'pet foods',biscuits,'frozen foods',juice-sat-cord-ms",0.12753999135322092
"'pet foods','baking needs','frozen foods','party snack foods'",0.12753999135322092
"beef,'bread and cake',margarine,milk-cream",0.12753999135322092
"'breakfast food','baking needs',juice-sat-cord-ms,milk-cream",0.12753999135322092
"'soft drinks','bread and cake','tissues-paper prd',vegetables",0.12753999135322092
"vegetables,juice-sat-cord-ms,margarine,'baking needs',fruit",0.12753999135322092
"vegetables,'frozen foods',sauces-gravy-pkle,'baking needs',milk-cream",0.12753999135322092
"fruit,vegetables,'party snack foods',sauces-gravy-pkle,biscuits",0.12753999135322092
"fruit,vegetables,'party snack foods','tissues-paper prd',biscuits",0.12753999135322092
"'bread and cake',vegetables,'frozen foods','soft drinks',fruit",0.12753999135322092
"'bread and cake',vegetables,'frozen foods','tissues-paper prd',fruit,milk-cream",0.12753999135322092
"'breakfast food',beef,'baking needs'",0.12732382187635105
"'soft drinks',vegetables,cheese",0.12732382187635105
"wrapping,'bread and cake',biscuits,'frozen foods'",0.12732382187635105
"margarine,fruit,cheese,'frozen foods'",0.12732382187635105
"margarine,'canned vegetables','baking needs',vegetables",0.12732382187635105
"'baking needs',confectionary,biscuits,milk-cream",0.12732382187635105
"'bread and cake','baking needs',confectionary,'party snack foods'",0.12732382187635105
"'bread and cake','canned fruit','baking needs',fruit",0.12732382187635105
"'soft drinks','bread and cake',margarine,milk-cream",0.12732382187635105
"beef,vegetables,biscuits,milk-cream",0.12732382187635105
"'bread and cake','canned fruit',biscuits,'frozen foods'",0.12732382187635105
"'pet foods',margarine,'baking needs',fruit",0.12732382187635105
"'pet foods','tissues-paper prd',vegetables,biscuits",0.12732382187635105
"'bread and cake',vegetables,sauces-gravy-pkle,margarine,milk-cream",0.12732382187635105
"'breakfast food','bread and cake',vegetables,'baking needs',milk-cream",0.12732382187635105
"'bread and cake',vegetables,'soft drinks',fruit,milk-cream",0.12732382187635105
"wrapping,fruit,juice-sat-cord-ms",0.12710765239948119
"'canned fruit',fruit,juice-sat-cord-ms",0.12710765239948119
"beef,'tissues-paper prd','party snack foods'",0.12710765239948119
"'breakfast food','bread and cake','prepared meals'",0.12710765239948119
"'canned fruit',margarine,'frozen foods'",0.12710765239948119
"cheese,'dairy foods',milk-cream",0.12710765239948119
"'soft drinks','bread and cake','laundry needs'",0.12710765239948119
"sauces-gravy-pkle,'bread and cake',cheese,juice-sat-cord-ms",0.12710765239948119
"'bread and cake','canned vegetables',fruit,'party snack foods'",0.12710765239948119
"'tissues-paper prd','laundry needs',vegetables,fruit",0.12710765239948119
"beef,fruit,'baking needs',biscuits",0.12710765239948119
"'dairy foods',biscuits,'frozen foods','party snack foods'",0.12710765239948119
"'bread and cake',margarine,'dairy foods',biscuits",0.12710765239948119
"jams-spreads,'bread and cake',biscuits,'frozen foods'",0.12710765239948119
"'breakfast food',margarine,'baking needs',juice-sat-cord-ms",0.12710765239948119
"'pet foods',margarine,'baking needs',biscuits",0.12710765239948119
"'bread and cake',margarine,'laundry needs',milk-cream",0.12710765239948119
"sauces-gravy-pkle,'bread and cake','laundry needs','baking needs'",0.12710765239948119
"'pet foods',margarine,vegetables,'frozen foods'",0.12710765239948119
"'bread and cake','dairy foods',juice-sat-cord-ms,milk-cream",0.12710765239948119
"'breakfast food','tissues-paper prd',fruit,'frozen foods'",0.12710765239948119
"vegetables,'party snack foods','baking needs',biscuits,milk-cream",0.12710765239948119
"'bread and cake',vegetables,sauces-gravy-pkle,margarine,biscuits",0.12710765239948119
"vegetables,'small goods',milk-cream",0.12689148292261132
"'pet foods','canned vegetables','frozen foods'",0.12689148292261132
"'laundry needs','pet foods',fruit",0.12689148292261132
"'soft drinks',cheese,milk-cream",0.12689148292261132
"sauces-gravy-pkle,margarine,vegetables,'party snack foods'",0.12689148292261132
"sauces-gravy-pkle,'tissues-paper prd',fruit,juice-sat-cord-ms",0.12689148292261132
"'baking needs',cheese,juice-sat-cord-ms,milk-cream",0.12689148292261132
"'pet foods',margarine,biscuits,'frozen foods'",0.12689148292261132
"'bread and cake','pet foods','tissues-paper prd',juice-sat-cord-ms",0.12689148292261132
"sauces-gravy-pkle,'pet foods',biscuits,'frozen foods'",0.12689148292261132
"'pet foods','frozen foods',fruit,juice-sat-cord-ms",0.12689148292261132
"beef,biscuits,'frozen foods',milk-cream",0.12689148292261132
"'dairy foods','baking needs','frozen foods',milk-cream",0.12689148292261132
"'soft drinks',vegetables,biscuits,milk-cream",0.12689148292261132
"'bread and cake',juice-sat-cord-ms,margarine,'tissues-paper prd','baking needs'",0.12689148292261132
"'bread and cake',vegetables,margarine,'baking needs',cheese",0.12689148292261132
"'bread and cake',juice-sat-cord-ms,'party snack foods','tissues-paper prd',biscuits",0.12689148292261132
"'frozen foods',sauces-gravy-pkle,'baking needs',biscuits,milk-cream",0.12689148292261132
"'bread and cake','frozen foods','party snack foods',juice-sat-cord-ms,sauces-gravy-pkle",0.12689148292261132
"vegetables,'frozen foods','party snack foods',sauces-gravy-pkle,fruit",0.12689148292261132
"'bread and cake','pet foods','frozen foods','baking needs',biscuits",0.12689148292261132
"'bread and cake','pet foods','frozen foods','baking needs',fruit",0.12689148292261132
"'bread and cake','pet foods',vegetables,'baking needs',biscuits",0.12689148292261132
"beef,'bread and cake',vegetables,'frozen foods',biscuits",0.12689148292261132
"'bread and cake',vegetables,'frozen foods','dairy foods',fruit",0.12689148292261132
"confectionary,'tissues-paper prd','party snack foods'",0.12667531344574146
"wrapping,margarine,fruit",0.12667531344574146
"'breakfast food','soft drinks','baking needs'",0.12667531344574146
"sauces-gravy-pkle,vegetables,'prepared meals'",0.12667531344574146
"'tissues-paper prd',vegetables,cheese,milk-cream",0.12667531344574146
"sauces-gravy-pkle,vegetables,cheese,milk-cream",0.12667531344574146
"'bread and cake',margarine,'canned vegetables',milk-cream",0.12667531344574146
"confectionary,biscuits,'frozen foods',milk-cream",0.12667531344574146
"'bread and cake',confectionary,fruit,juice-sat-cord-ms",0.12667531344574146
"'breakfast food','bread and cake','tissues-paper prd','party snack foods'",0.12667531344574146
"beef,'bread and cake','tissues-paper prd',biscuits",0.12667531344574146
"'soft drinks','bread and cake',margarine,fruit",0.12667531344574146
"'breakfast food',biscuits,margarine,fruit",0.12667531344574146
"'pet foods',milk-cream,fruit,'party snack foods'",0.12667531344574146
"'bread and cake','laundry needs',fruit,juice-sat-cord-ms",0.12667531344574146
"'bread and cake',margarine,'laundry needs',fruit",0.12667531344574146
"'bread and cake',sauces-gravy-pkle,'tissues-paper prd','baking needs',milk-cream",0.12667531344574146
"'bread and cake','frozen foods',margarine,'tissues-paper prd',milk-cream",0.12667531344574146
"'bread and cake',juice-sat-cord-ms,margarine,biscuits,milk-cream",0.12667531344574146
